City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Ramkola,IN,2022-07-18 00:15:26,26.9042,83.8411,85.69,68,68,11.59
296,Kongolo,CD,2022-07-18 00:15:26,-5.3833,27.0,78.1,45,96,3.87
297,Bud,US,2022-07-18 00:15:27,39.447,-86.1758,73.33,97,100,3.29
298,Iralaya,HN,2022-07-18 00:15:27,15.0,-83.2333,80.6,83,67,10.94
299,Grand Baie,MU,2022-07-18 00:15:28,-20.0182,57.5802,70.27,70,64,7.0
300,Ocean Springs,US,2022-07-18 00:15:28,30.4113,-88.8278,87.82,70,20,6.91
301,Jibuti,DJ,2022-07-18 00:15:29,11.5,42.5,86.47,36,43,3.47
302,Yulara,AU,2022-07-18 00:14:31,-25.2406,130.9889,55.11,32,78,14.07
303,Draguignan,FR,2022-07-18 00:15:29,43.5333,6.4667,78.01,65,0,2.3
304,Port Hardy,CA,2022-07-18 00:15:30,50.6996,-127.4199,62.78,67,75,11.5
305,Pangnirtung,CA,2022-07-18 00:15:30,66.1451,-65.7125,50.76,66,46,1.48
306,Baiyin,CN,2022-07-18 00:15:31,36.5583,104.2081,64.27,59,100,8.79
307,Bhuban,IN,2022-07-18 00:15:31,20.8833,85.8333,78.91,89,77,3.62
308,Sakaiminato,JP,2022-07-18 00:15:32,35.55,133.2333,82.38,74,75,6.91
309,Duku,NG,2022-07-18 00:15:32,11.2361,4.9073,73.04,93,96,3.49
310,Monrovia,LR,2022-07-18 00:13:15,6.3005,-10.7969,76.87,82,100,13.58
311,Birao,CF,2022-07-18 00:10:51,10.2849,22.7882,68.49,96,100,2.82
312,Beringovskiy,RU,2022-07-18 00:15:33,63.05,179.3167,47.8,40,9,21.5
313,Oistins,BB,2022-07-18 00:11:12,13.0667,-59.5333,80.69,83,40,17.27
314,Sisimiut,GL,2022-07-18 00:10:38,66.9395,-53.6735,44.24,85,97,6.29
315,Kathu,TH,2022-07-18 00:15:34,7.9178,98.3332,85.75,86,54,7.67
316,Necochea,AR,2022-07-18 00:14:00,-38.5473,-58.7368,52.0,41,70,16.62
317,Kismayo,SO,2022-07-18 00:15:35,-0.3582,42.5454,75.13,81,34,20.56
318,Ponta Delgada,PT,2022-07-18 00:15:35,37.7333,-25.6667,74.5,83,40,6.91
319,Asau,RO,2022-07-18 00:15:36,46.4333,26.4,56.32,70,28,3.8
320,Storsteinnes,NO,2022-07-18 00:15:36,69.2408,19.2344,47.37,90,100,3.06
321,Shache,CN,2022-07-18 00:15:37,38.4167,77.2406,73.71,20,0,4.43
322,Christchurch,NZ,2022-07-18 00:10:15,-43.5333,172.6333,66.4,34,30,20.71
323,Noumea,NC,2022-07-18 00:12:32,-22.2763,166.4572,80.58,99,51,8.55
324,Kupang,ID,2022-07-18 00:16:38,-10.1667,123.5833,76.77,67,48,8.46
325,Hirara,JP,2022-07-18 00:16:38,24.8,125.2833,88.07,74,75,25.32
326,Wanaka,NZ,2022-07-18 00:16:39,-44.7,169.15,47.1,94,100,1.99
327,Port Moresby,PG,2022-07-18 00:16:39,-9.4431,147.1797,83.62,74,40,5.75
328,Dicabisagan,PH,2022-07-18 00:16:40,17.0818,122.4157,83.1,77,80,1.59
329,Kununurra,AU,2022-07-18 00:16:40,-15.7667,128.7333,69.78,37,5,4.61
330,Turan,VN,2022-07-18 00:16:40,16.0678,108.2208,87.78,62,0,1.14
331,Ushtobe,KZ,2022-07-18 00:16:41,45.2514,77.9838,72.39,46,0,5.97
332,Changping,CN,2022-07-18 00:16:41,40.2186,116.2197,87.44,34,63,6.26
333,Zabol,AF,2022-07-18 00:16:42,32.25,67.25,72.66,55,11,5.35
334,Yashkul,RU,2022-07-18 00:16:42,46.1711,45.3435,79.72,40,0,10.58
335,Liuzhou,CN,2022-07-18 00:16:43,24.3126,109.3892,81.61,90,99,7.0
336,Robertsport,LR,2022-07-18 00:16:43,6.7533,-11.3686,77.67,82,100,14.88
337,Batagay-Alyta,RU,2022-07-18 00:16:44,67.8006,130.4114,57.94,63,100,5.93
338,Kathmandu,NP,2022-07-18 00:13:33,27.7167,85.3167,73.62,88,75,4.61
339,Westerland,DE,2022-07-18 00:16:45,54.9079,8.3033,62.62,82,100,10.36
340,Zyryanka,RU,2022-07-18 00:16:45,65.75,150.85,62.06,44,76,0.85
341,Yarovoye,RU,2022-07-18 00:16:45,52.9273,78.58,57.94,74,36,6.69
342,Mbanza-Ngungu,CD,2022-07-18 00:16:46,-5.25,14.8667,66.25,78,31,9.24
343,Alyangula,AU,2022-07-18 00:16:46,-13.8483,136.4192,74.7,65,56,10.07
344,Bitung,ID,2022-07-18 00:16:47,1.4451,125.1824,74.25,89,100,2.68
345,Maua,BR,2022-07-18 00:16:47,-23.6678,-46.4614,64.36,91,100,7.45
346,Naze,JP,2022-07-18 00:15:51,28.3667,129.4833,79.72,85,100,20.11
347,Ilorin,NG,2022-07-18 00:16:48,8.5,4.55,70.7,95,100,7.99
348,Eirunepe,BR,2022-07-18 00:16:48,-6.6603,-69.8736,74.01,92,85,1.48
349,Chuy,UY,2022-07-18 00:14:25,-33.6971,-53.4616,43.56,85,0,7.25
350,Yankton,US,2022-07-18 00:16:49,42.8711,-97.3973,86.25,58,0,8.05
351,Port Lincoln,AU,2022-07-18 00:10:29,-34.7333,135.8667,53.73,66,100,6.44
352,Erzin,TR,2022-07-18 00:16:50,36.9559,36.2,73.74,84,2,1.48
353,Berbera,SO,2022-07-18 00:16:50,10.4396,45.0143,89.42,39,19,28.81
354,Bagdarin,RU,2022-07-18 00:16:51,54.4333,113.6,61.86,88,61,2.8
355,Miraflores,MX,2022-07-18 00:16:51,19.2167,-98.8083,63.25,84,95,2.39
356,Mayuge,UG,2022-07-18 00:16:51,0.4597,33.4803,66.94,78,57,4.16
357,Yamasaki,JP,2022-07-18 00:16:52,35.0,134.55,82.35,90,100,0.94
358,Burnie,AU,2022-07-18 00:16:52,-41.0667,145.9167,45.95,58,66,8.28
359,Juan Lacaze,UY,2022-07-18 00:16:53,-34.4342,-57.4381,47.12,69,35,14.58
360,Sabha,LY,2022-07-18 00:16:53,27.0377,14.4283,79.38,20,0,10.71
361,Margate,GB,2022-07-18 00:10:36,51.3813,1.3862,68.31,84,33,1.01
362,Tezu,IN,2022-07-18 00:16:54,27.9167,96.1667,78.35,97,77,1.92
363,Kabanjahe,ID,2022-07-18 00:16:54,3.1001,98.4908,62.78,90,58,2.13
364,Bendigo,AU,2022-07-18 00:11:58,-36.7667,144.2833,42.64,87,99,5.99
365,Sampit,ID,2022-07-18 00:13:53,-2.5333,112.95,73.62,90,100,1.34
366,Varadero,CU,2022-07-18 00:12:33,23.1536,-81.2514,74.16,77,82,8.55
367,Bougouni,ML,2022-07-18 00:16:56,11.417,-7.479,74.17,93,97,5.39
368,Bunia,CD,2022-07-18 00:16:56,1.5667,30.25,63.1,80,27,1.97
369,Selikhino,RU,2022-07-18 00:16:56,50.3672,137.4996,60.28,79,100,5.82
370,Barzas,RU,2022-07-18 00:16:57,55.7167,86.3167,51.94,88,99,8.03
371,Aligudarz,IR,2022-07-18 00:17:57,33.4006,49.6949,66.81,16,0,6.15
372,Cotacachi,EC,2022-07-18 00:17:58,0.3,-78.2667,58.55,86,96,5.08
373,Weligama,LK,2022-07-18 00:17:59,5.9667,80.4167,78.24,86,100,10.71
374,Dire,ML,2022-07-18 00:18:00,12.2833,-10.9667,75.0,94,98,6.64
375,Kushima,JP,2022-07-18 00:18:03,31.4583,131.2333,83.88,73,100,5.55
376,Ialibu,PG,2022-07-18 00:18:05,-6.2821,143.9935,62.71,86,98,2.95
377,Beyneu,KZ,2022-07-18 00:18:05,45.3167,55.2,88.36,19,0,9.15
378,Orlik,RU,2022-07-18 00:18:06,52.5178,99.825,59.65,58,94,3.44
379,Khor,RU,2022-07-18 00:18:07,47.8861,134.9464,69.44,81,100,2.59
380,Kariba,ZW,2022-07-18 00:18:07,-16.5167,28.8,59.9,54,37,4.12
381,Yar-Sale,RU,2022-07-18 00:18:08,66.8333,70.8333,58.75,68,59,7.47
382,Imbituba,BR,2022-07-18 00:18:10,-28.24,-48.6703,58.08,85,98,2.3
383,Quatre Cocos,MU,2022-07-18 00:18:12,-20.2078,57.7625,69.91,65,88,19.62
384,Labuan,MY,2022-07-18 00:18:16,5.2767,115.2417,79.16,94,20,0.0
385,San Vicente,AR,2022-07-18 00:18:16,-26.6167,-54.1333,42.35,96,0,3.11
386,Boajibu,SL,2022-07-18 00:18:17,8.1833,-11.3333,72.97,99,100,3.33
387,Mweka,CD,2022-07-18 00:18:17,-4.85,21.5667,74.46,44,82,2.21
388,Methoni,GR,2022-07-18 00:18:18,36.8197,21.7049,76.86,65,0,4.12
389,Namibe,AO,2022-07-18 00:18:16,-15.1961,12.1522,65.77,73,4,2.01
390,Rotifunk,SL,2022-07-18 00:18:18,8.2333,-12.6833,74.34,97,99,4.18
391,Makurdi,NG,2022-07-18 00:18:19,7.7411,8.5121,72.52,91,100,3.78
392,Concepcion Del Oro,MX,2022-07-18 00:18:19,24.6333,-101.4167,79.54,22,25,11.3
393,Huilango,MX,2022-07-18 00:18:20,19.6869,-99.25,63.63,53,72,10.33
394,Panambi,BR,2022-07-18 00:18:20,-28.2925,-53.5017,45.54,88,21,6.31
395,Kyren,RU,2022-07-18 00:18:21,51.6828,102.1408,65.35,64,53,1.54
396,Nova Venecia,BR,2022-07-18 00:13:59,-18.7106,-40.4006,67.08,92,84,3.69
397,Waingapu,ID,2022-07-18 00:17:08,-9.6567,120.2641,77.38,70,27,10.27
398,Aranos,NA,2022-07-18 00:18:21,-24.1333,19.1167,49.53,48,3,12.68
399,Bathsheba,BB,2022-07-18 00:11:43,13.2167,-59.5167,81.21,88,40,17.27
400,Stephenville,US,2022-07-18 00:17:05,32.2207,-98.2023,101.25,26,0,9.22
401,Sept-Iles,CA,2022-07-18 00:17:46,50.2001,-66.3821,69.8,60,75,2.3
402,El Cope,PA,2022-07-18 00:18:23,8.6167,-80.6,69.93,89,100,4.16
403,Payo,ID,2022-07-18 00:18:23,-3.7508,103.6372,73.53,90,44,1.34
404,Pemangkat,ID,2022-07-18 00:18:23,1.1667,108.9667,78.26,76,100,5.41
405,Denpasar,ID,2022-07-18 00:14:22,-8.65,115.2167,78.46,88,40,13.8
406,Manga,BF,2022-07-18 00:18:24,11.6636,-1.0731,74.34,86,49,4.52
407,Fukue,JP,2022-07-18 00:18:25,32.6881,128.8419,80.96,100,75,13.8
408,Yeppoon,AU,2022-07-18 00:18:25,-23.1333,150.7333,67.78,69,9,5.68
409,Catalao,BR,2022-07-18 00:18:26,-18.1658,-47.9464,68.52,40,5,4.59
410,Sitka,US,2022-07-18 00:18:22,57.0531,-135.33,57.09,88,100,5.75
411,Mandalgovi,MN,2022-07-18 00:18:26,45.7625,106.2708,69.51,32,41,14.97
412,Kota Kinabalu,MY,2022-07-18 00:18:27,5.9749,116.0724,78.78,73,20,6.91
413,Prince Rupert,CA,2022-07-18 00:14:47,54.3161,-130.3201,55.98,86,100,1.86
414,Golden,US,2022-07-18 00:18:27,39.7555,-105.2211,96.96,22,40,12.66
415,Skerries,IE,2022-07-18 00:19:28,53.5828,-6.1083,72.37,74,99,5.19
416,Resistencia,AR,2022-07-18 00:19:29,-27.4606,-58.9839,50.05,88,0,5.75
417,Antofagasta,CL,2022-07-18 00:12:14,-23.65,-70.4,56.48,80,4,5.06
418,Haines Junction,CA,2022-07-18 00:19:29,60.7522,-137.5108,51.01,83,97,7.78
419,Tabat,ID,2022-07-18 00:19:30,-2.635,115.2274,74.3,90,100,0.45
420,Yemtsa,RU,2022-07-18 00:19:30,63.0734,40.3329,54.46,86,99,2.86
421,Chicama,PE,2022-07-18 00:19:30,-7.8447,-79.1469,59.54,79,3,7.65
422,Svetlogorsk,BY,2022-07-18 00:19:31,52.6333,29.7333,50.61,96,38,7.38
423,Asfi,MA,2022-07-18 00:19:31,32.2994,-9.2372,69.64,88,0,11.32
424,Nouakchott,MR,2022-07-18 00:19:32,18.0858,-15.9785,76.93,85,20,15.59
425,Nizhniy Odes,RU,2022-07-18 00:19:32,63.6445,54.856,61.38,82,54,1.39
426,Nikel,RU,2022-07-18 00:19:33,69.4128,30.222,55.58,94,97,8.16
427,Kruisfontein,ZA,2022-07-18 00:19:33,-34.0033,24.7314,60.89,62,2,7.05
428,Saint-Denis,FR,2022-07-18 00:19:33,48.9167,2.3333,75.15,41,0,4.61
429,Erenhot,CN,2022-07-18 00:15:35,43.6475,111.9767,71.74,28,2,2.86
430,Acarau,BR,2022-07-18 00:19:34,-2.8856,-40.12,79.36,79,26,18.63
431,Fairbanks,US,2022-07-18 00:16:03,64.8378,-147.7164,67.96,48,75,9.22
432,Ullapool,GB,2022-07-18 00:19:35,57.8987,-5.1604,57.34,94,100,1.3
433,Baft,IR,2022-07-18 00:19:35,29.234,56.6057,71.15,14,2,3.89
434,Nadym,RU,2022-07-18 00:19:36,65.5333,72.5167,56.68,64,76,11.18
435,Alibag,IN,2022-07-18 00:16:12,18.6411,72.8792,78.87,86,99,17.11
436,Katima Mulilo,NA,2022-07-18 00:19:37,-17.5,24.2667,51.4,55,0,3.4
437,Waitati,NZ,2022-07-18 00:19:37,-45.75,170.5667,57.36,63,100,13.38
438,Porto Novo,BJ,2022-07-18 00:15:46,6.4965,2.6036,74.41,87,62,7.0
439,Payakumbuh,ID,2022-07-18 00:19:38,-0.2202,100.6308,70.72,88,16,1.45
440,Smithers,CA,2022-07-18 00:19:38,54.7804,-127.1743,68.32,52,75,8.05
441,Teterow,DE,2022-07-18 00:19:39,53.7833,12.5667,59.16,81,92,5.44
442,Ponca City,US,2022-07-18 00:19:39,36.707,-97.0856,100.89,32,0,9.22
443,Ishigaki,JP,2022-07-18 00:19:40,24.3448,124.1572,87.93,84,75,20.71
444,Moncton,CA,2022-07-18 00:17:28,46.1159,-64.8019,73.89,68,20,8.05
445,Rocha,UY,2022-07-18 00:11:45,-34.4833,-54.3333,42.39,78,1,7.58
446,Iwaki,JP,2022-07-18 00:19:41,37.05,140.8833,85.77,69,100,2.26
447,Belle Fourche,US,2022-07-18 00:19:41,44.6714,-103.8522,100.06,19,3,6.08
448,Ubauro,PK,2022-07-18 00:19:41,28.1652,69.7289,84.33,77,97,7.52
449,Alofi,NU,2022-07-18 00:19:42,-19.0595,-169.9187,78.69,69,4,20.71
450,Strai,NO,2022-07-18 00:19:42,58.2,7.9,59.59,80,100,3.44
451,Verkhoyansk,RU,2022-07-18 00:19:43,67.5447,133.385,61.0,57,100,4.12
452,Santana,BR,2022-07-18 00:19:43,-0.0583,-51.1817,76.51,88,30,5.86
453,Glendive,US,2022-07-18 00:15:25,47.1053,-104.7125,101.82,22,0,11.5
454,Boulsa,BF,2022-07-18 00:19:44,12.6675,-0.5758,76.1,79,33,6.17
455,Rio Grande,BR,2022-07-18 00:19:44,-32.035,-52.0986,42.94,80,0,6.42
456,Khadyzhensk,RU,2022-07-18 00:19:45,44.4256,39.5319,67.03,76,66,1.5
457,Alta Floresta,BR,2022-07-18 00:19:45,-9.8756,-56.0861,76.8,35,2,4.65
458,Northam,GB,2022-07-18 00:15:50,51.0333,-4.2167,67.6,46,73,8.7
459,Awjilah,LY,2022-07-18 00:19:46,29.1081,21.2869,80.58,44,0,14.34
460,Tshikapa,CD,2022-07-18 00:19:46,-6.4167,20.8,79.81,28,96,2.13
461,Sioux Lookout,CA,2022-07-18 00:19:47,50.1001,-91.917,82.47,54,75,8.05
462,Vostok,RU,2022-07-18 00:20:48,46.4856,135.8833,62.51,87,100,2.04
463,Jiuquan,CN,2022-07-18 00:20:48,39.7432,98.5174,71.51,39,100,19.77
464,Puerto Ayacucho,VE,2022-07-18 00:20:49,5.6639,-67.6236,76.48,91,69,4.56
465,Zhigansk,RU,2022-07-18 00:20:49,66.7697,123.3711,57.29,71,91,9.98
466,Talnakh,RU,2022-07-18 00:13:14,69.4865,88.3972,54.21,56,97,1.21
467,Kempele,FI,2022-07-18 00:20:50,64.9131,25.5034,56.12,94,100,4.61
468,Sorland,NO,2022-07-18 00:20:50,67.667,12.6934,51.66,86,98,16.42
469,North Platte,US,2022-07-18 00:20:51,41.1239,-100.7654,91.29,38,0,13.8
470,Tukrah,LY,2022-07-18 00:20:51,32.5341,20.5791,79.18,80,0,14.05
471,Te Anau,NZ,2022-07-18 00:13:05,-45.4167,167.7167,51.75,86,100,11.97
472,Seabra,BR,2022-07-18 00:20:52,-12.4186,-41.7703,62.91,69,1,8.77
473,Iskateley,RU,2022-07-18 00:20:53,67.6803,53.1512,59.86,84,96,3.33
474,Kloulklubed,PW,2022-07-18 00:20:53,7.0419,134.2556,82.9,72,89,6.51
475,Katakwi,UG,2022-07-18 00:20:53,1.8911,33.9661,65.7,91,85,4.0
476,Tanout,NE,2022-07-18 00:20:54,14.9709,8.8879,76.73,71,38,7.58
477,Lata,PT,2022-07-18 00:20:54,40.1629,-8.3327,63.55,88,39,0.49
478,North Bend,US,2022-07-18 00:20:55,43.4065,-124.2243,75.24,79,0,25.32
479,Semirom,IR,2022-07-18 00:20:55,31.4167,51.5667,60.37,19,0,3.47
480,Ostrovnoy,RU,2022-07-18 00:19:49,68.0531,39.5131,55.13,75,83,9.73
481,Ust-Maya,RU,2022-07-18 00:20:56,60.4167,134.5333,82.85,46,5,4.76
482,Destin,US,2022-07-18 00:20:15,30.3935,-86.4958,87.66,75,20,10.36
483,Rabaul,PG,2022-07-18 00:20:57,-4.1967,152.1721,84.36,65,93,5.61
484,Matamoros,MX,2022-07-18 00:19:20,25.5333,-103.25,95.11,16,0,10.36
485,Cap Malheureux,MU,2022-07-18 00:20:57,-19.9842,57.6142,69.48,65,69,11.01
486,Chute-Aux-Outardes,CA,2022-07-18 00:20:58,49.1168,-68.399,62.58,72,0,6.91
487,Kabo,CF,2022-07-18 00:20:58,7.6994,18.629,70.12,98,99,3.98
488,Kieta,PG,2022-07-18 00:20:59,-6.2167,155.6333,84.69,68,41,7.18
489,Bertem,BE,2022-07-18 00:20:59,50.8519,4.6192,66.31,67,0,1.14
490,Luderitz,NA,2022-07-18 00:16:55,-26.6481,15.1594,61.52,58,0,7.31
491,Yertsevo,RU,2022-07-18 00:19:13,60.7966,40.086,48.72,91,83,2.66
492,Magugu,TZ,2022-07-18 00:21:00,-4.0167,35.7667,63.91,66,92,2.3
493,Manggar,ID,2022-07-18 00:21:00,-2.8833,108.2667,81.54,78,99,6.2
494,Sayyan,YE,2022-07-18 00:21:01,15.1718,44.3244,65.03,44,99,3.58
495,Tabas,IR,2022-07-18 00:21:01,33.5959,56.9244,84.94,12,0,5.59
496,Yumen,CN,2022-07-18 00:21:02,40.2833,97.2,73.99,30,100,16.53
497,Kaduna,NG,2022-07-18 00:21:02,10.5222,7.4383,68.36,97,100,5.08
498,Guerrero Negro,MX,2022-07-18 00:21:03,27.9769,-114.0611,75.43,60,0,14.88
499,Severomuysk,RU,2022-07-18 00:21:03,56.1481,113.4267,53.64,80,100,0.94
500,Ahuimanu,US,2022-07-18 00:21:03,21.4447,-157.8378,83.91,76,100,16.11
501,Tilichiki,RU,2022-07-18 00:21:04,60.4667,166.1,61.34,68,100,8.5
502,Beruwala,LK,2022-07-18 00:21:04,6.4788,79.9828,78.66,87,99,8.19
503,Ust-Omchug,RU,2022-07-18 00:21:05,61.15,149.6333,68.77,76,97,3.74
504,Neryungri,RU,2022-07-18 00:21:05,56.6709,124.6491,72.75,69,31,3.4
505,Wuda,CN,2022-07-18 00:21:05,39.4994,106.7117,78.46,24,70,11.3
506,Waw,SS,2022-07-18 00:21:06,7.7029,27.9953,69.53,97,96,2.91
507,Pita,GN,2022-07-18 00:21:06,10.8333,-12.5833,73.74,99,100,1.45
508,Aksarka,RU,2022-07-18 00:19:34,66.5606,67.7975,58.32,69,83,6.71
509,Caravelas,BR,2022-07-18 00:11:56,-17.7125,-39.2481,71.33,86,5,5.99
510,Las Vegas,US,2022-07-18 00:17:48,36.175,-115.1372,112.77,16,0,6.91
511,Zaysan,KZ,2022-07-18 00:21:07,47.4667,84.8667,66.92,63,85,14.7
512,Bengkulu,ID,2022-07-18 00:19:47,-3.8004,102.2655,75.67,85,37,4.25
513,Mosquera,CO,2022-07-18 00:18:46,4.7059,-74.2302,57.29,67,40,10.36
514,Sabancuy,MX,2022-07-18 00:22:08,18.9667,-91.1833,84.06,69,95,9.98
515,Coos Bay,US,2022-07-18 00:21:43,43.3665,-124.2179,75.31,78,0,25.32
516,Beira,MZ,2022-07-18 00:21:29,-19.8436,34.8389,66.25,87,70,7.96
517,Seymchan,RU,2022-07-18 00:22:09,62.8833,152.4333,57.18,82,100,3.31
518,Upernavik,GL,2022-07-18 00:19:48,72.7868,-56.1549,39.79,93,29,12.62
519,Alice Springs,AU,2022-07-18 00:13:44,-23.7,133.8833,49.55,27,1,0.0
520,Benguela,AO,2022-07-18 00:22:10,-12.5763,13.4055,66.58,88,18,6.46
521,Pacific Grove,US,2022-07-18 00:19:33,36.6177,-121.9166,81.25,82,0,10.36
522,Uribia,CO,2022-07-18 00:22:11,11.7139,-72.266,83.25,70,72,20.51
523,Jacareacanga,BR,2022-07-18 00:19:36,-6.2222,-57.7528,80.15,52,31,2.62
524,Dakar,SN,2022-07-18 00:21:35,14.6937,-17.4441,81.48,78,40,11.5
525,Brattleboro,US,2022-07-18 00:22:12,42.8509,-72.5579,81.73,66,94,1.99
526,Worthington,US,2022-07-18 00:17:44,40.0931,-83.018,73.29,95,100,8.05
527,Chokwe,MZ,2022-07-18 00:22:13,-24.5333,32.9833,61.65,94,0,5.3
528,Santa Barbara,US,2022-07-18 00:21:21,34.7333,-120.0343,82.99,36,0,10.36
529,Slidell,US,2022-07-18 00:22:14,30.2752,-89.7812,89.01,69,0,6.91
530,Mogadishu,SO,2022-07-18 00:22:14,2.0371,45.3438,75.79,84,54,20.67
531,Karpogory,RU,2022-07-18 00:22:15,64.0019,44.4451,55.89,92,77,3.78
532,Garden City,US,2022-07-18 00:19:41,42.3256,-83.331,76.82,78,100,5.75
533,Sassandra,CI,2022-07-18 00:22:15,4.95,-6.0833,74.21,85,47,8.32
534,Coyah,GN,2022-07-18 00:22:16,9.75,-13.4167,75.43,93,100,2.26
535,Leh,IN,2022-07-18 00:22:16,34.1667,77.5833,61.86,53,63,2.64
536,Copiapo,CL,2022-07-18 00:19:27,-27.3667,-70.3333,49.69,35,0,0.85
537,Yangshe,CN,2022-07-18 00:22:17,31.8899,120.6052,83.01,96,94,1.99
538,Tigil,RU,2022-07-18 00:22:17,57.8,158.6667,68.99,64,26,18.99
539,San Cristobal,VE,2022-07-18 00:22:18,7.7669,-72.225,75.38,97,64,3.15
540,Wajir,KE,2022-07-18 00:22:18,1.7471,40.0573,71.64,67,36,15.82
541,Covasna,RO,2022-07-18 00:22:19,45.85,26.1833,52.86,71,64,3.56
542,Sinnamary,GF,2022-07-18 00:13:12,5.3833,-52.95,78.28,82,80,7.38
543,Aneza,GR,2022-07-18 00:22:19,39.0867,20.9233,80.55,73,69,5.61
544,Ipixuna,BR,2022-07-18 00:22:20,-1.7625,-48.8043,77.31,86,60,3.96
545,Bubaque,GW,2022-07-18 00:18:17,11.2833,-15.8333,80.37,85,100,13.2
546,San Joaquin,US,2022-07-18 00:22:20,37.9333,-121.3011,104.52,22,0,13.8
547,Hay River,CA,2022-07-18 00:22:21,60.8156,-115.7999,80.58,32,75,17.27
548,Duldurga,RU,2022-07-18 00:22:21,50.6761,113.5931,67.26,47,99,3.47
549,Puerto Escondido,MX,2022-07-18 00:18:09,15.85,-97.0667,85.03,61,0,4.61
550,Brae,GB,2022-07-18 00:22:13,60.3964,-1.353,53.1,89,99,8.46
551,Dubbo,AU,2022-07-18 00:18:27,-32.25,148.6167,50.13,62,40,9.22
552,Gurupi,BR,2022-07-18 00:22:22,-11.7292,-49.0686,76.78,32,0,5.17
553,Palmer,US,2022-07-18 00:21:04,42.1584,-72.3287,78.44,70,75,11.5
554,Nhulunbuy,AU,2022-07-18 00:17:03,-12.2333,136.7667,77.61,78,40,11.5
555,Udachnyy,RU,2022-07-18 00:22:23,66.4167,112.4,52.45,100,100,4.63
556,Bali,ID,2022-07-18 00:22:23,-8.5,115.0,77.97,86,65,6.91
557,Inzhavino,RU,2022-07-18 00:22:24,52.3185,42.4937,60.15,89,11,3.96
558,Pascagoula,US,2022-07-18 00:22:24,30.3658,-88.5561,87.85,71,0,5.75
559,Saint Marys,US,2022-07-18 00:23:25,30.7305,-81.5465,82.42,82,100,21.85
560,Moranbah,AU,2022-07-18 00:23:25,-22.0016,148.0466,66.36,60,23,9.35
561,Lensk,RU,2022-07-18 00:23:25,60.7253,114.9278,64.56,66,100,1.01
562,Pavlovka,RU,2022-07-18 00:23:26,52.6897,47.1405,62.44,80,0,3.09
563,Yalutorovsk,RU,2022-07-18 00:23:26,56.6536,66.3006,58.37,91,73,1.88
564,Makakilo City,US,2022-07-18 00:19:59,21.3469,-158.0858,82.72,71,75,16.11
565,Kerema,PG,2022-07-18 00:23:27,-7.9631,145.7785,80.62,76,84,6.76
566,Constitucion,CL,2022-07-18 00:23:27,-35.3333,-72.4167,48.72,93,100,7.87
567,Nanakuli,US,2022-07-18 00:23:28,21.3906,-158.1547,84.15,73,75,18.41
568,Musoma,TZ,2022-07-18 00:23:28,-1.5,33.8,71.11,64,82,7.2
569,Dawei,MM,2022-07-18 00:23:29,14.0833,98.2,77.67,91,71,1.59
570,Saldanha,ZA,2022-07-18 00:18:18,-33.0117,17.9442,56.07,91,0,8.14
571,Sarmanovo,RU,2022-07-18 00:23:29,55.2553,52.5891,61.48,91,44,3.0
572,Senanga,ZM,2022-07-18 00:23:30,-16.1167,23.2667,48.74,59,0,6.02
573,Buala,SB,2022-07-18 00:23:30,-8.145,159.5921,84.38,71,34,11.39
574,Rodbyhavn,DK,2022-07-18 00:23:31,54.6544,11.352,60.15,82,100,12.06
575,Touros,BR,2022-07-18 00:23:31,-5.1989,-35.4608,76.84,78,54,15.05
576,Port Macquarie,AU,2022-07-18 00:18:25,-31.4333,152.9167,67.89,49,1,7.81
577,Mareeba,AU,2022-07-18 00:23:32,-17.0,145.4333,73.49,74,29,4.36
578,Athabasca,CA,2022-07-18 00:15:29,54.7169,-113.2854,77.41,53,24,7.05
579,Azul,AR,2022-07-18 00:23:33,-36.777,-59.8585,49.33,43,76,10.65
580,Ambilobe,MG,2022-07-18 00:23:33,-13.2,49.05,65.93,72,43,6.91
581,Dezhou,CN,2022-07-18 00:23:33,37.4486,116.2925,82.36,67,92,3.58
582,Mezen,RU,2022-07-18 00:23:34,65.8522,44.24,55.85,85,90,3.74
583,Araouane,ML,2022-07-18 00:23:35,18.9048,-3.5265,85.84,51,73,17.02
584,Saint-Leu,RE,2022-07-18 00:23:35,-21.15,55.2833,69.31,66,25,4.54
585,Douglas,US,2022-07-18 00:22:06,41.3,-96.167,86.86,57,0,3.44
586,Goderich,CA,2022-07-18 00:15:29,43.7501,-81.7165,75.9,83,100,5.59
587,Paraopeba,BR,2022-07-18 00:23:36,-19.2757,-44.4033,68.4,47,76,7.27
